ID;C2011_2012;Surface;SurfaceVeg
29882;1122;6821;8.729
29870;1122;10958;9.882
29870;1122;10958;33.146
29870;1122;10958;59.910
29870;1122;10958;1.802
29870;1122;10958;11.286
29870;1122;10958;2.957
29870;1122;10958;0.003
29870;1122;10958;38.743
29870;1122;10958;142.523
29870;1122;10958;41.010
29870;1122;10958;0.218
29870;1122;10958;0.621
29870;1122;10958;48.287
29870;1122;10958;2.254
29870;1122;10958;0.046
29870;1122;10958;74.115
29870;1122;10958;14.161
29870;1122;10958;45.076
29870;1122;10958;11.174
29870;1122;10958;49.299
29870;1122;10958;24.987
29870;1122;10958;4.479
29870;1122;10958;3.510
29870;1122;10958;69.230
29870;1122;10958;178.812
29870;1122;10958;372.750
29870;1122;10958;41.978
29870;1122;10958;31.938
29870;1122;10958;76.691
29870;1122;10958;93.430
29870;1122;10958;165.179
29870;1122;10958;2.171
29870;1122;10958;96.992
29870;1122;10958;8.434
29870;1122;10958;16.835
29870;1122;10958;12.940
29870;1122;10958;8.188
29870;1122;10958;142.509
29870;1122;10958;5.519
29870;1122;10958;118.651
29870;1122;10958;5.128
29870;1122;10958;19.178
29870;1122;10958;58.003
29870;1122;10958;1.650
29870;1122;10958;53.943
28893;1122;5197;0.704
28893;1122;5197;4.016
28893;1122;5197;36.424
28893;1122;5197;10.811
28893;1122;5197;106.366
28893;1122;5197;43.978
